Video URL,Video Title,Presentation Complexity,Cleaned Video Name,Frame Rate (fps),Scene Transition Rate (Per Min),Average Scene Duration (in Mins),Average Motion Intensity,Average Texture Contrast,Average Texture Homogeneity,Dominant Color Standard Deviation (R),Dominant Color Standard Deviation (G),Dominant Color Standard Deviation (B),Bit Rate (Mbps),Compression Ratio,Average PSNR (dB),Average SSIM,Average Color Standard Deviation (R),Average Color Standard Deviation (G),Average Color Standard Deviation (B)
https://youtu.be/U39-YOzwhFc?si=MIlymU5toM8SPuSF,"Important Harrapan Sites Part5 Harappa, Mohenjodaro Ancient History Lec.8 An Aspirant !",1,ImportantHarrapanSitesPart5HarappaMohenjodaroAncientHistoryLec8AnAspirant,30.0,0.0,7.316111111111111,1.7459427894828798,2418.7786917721332,0.13661755278742815,2.790405838742858,2.22693081225375,2.271181423123236,1.3708752069253551,0.002065964998862719,22.610961806608152,0.9170523954181498,3.9960522044363302,2.8780393213068325,2.829359096204277
https://www.youtube.com/watch?v=1MvvQzJGXXM,Definitions of Geography || Types || Nature #GEOG-211 #4thsememster #pu,1,DefinitionsofGeographyTypesNatureGEOG2114thsememsterpu,60.0,3.7692747001713305,0.24319444444444446,9.46762037462954,2116.7914704994237,0.3458551892406969,17.81501359675255,17.63307486762279,18.007092804521807,1.8869550656767562,0.0015325428778484342,17.74143792788334,0.5886662452480707,18.224199826274944,17.9588983531549,18.26378108805298
https://www.youtube.com/watch?v=-qSV3Jqr4I4,Disabled by Wilfred Owen - English iGCSE,1,DisabledbyWilfredOwenEnglishiGCSE,60.0,0.39611804317686666,2.1037500000000002,0.036898397509828665,3071.5551354781014,0.7283862071692605,66.37846046141367,65.88892467164746,65.35698291895297,0.2783853066613851,0.00020976902086150377,73.7732738062153,0.9955637120797087,30.233375967306667,30.79858058938163,31.006682996709007
https://www.youtube.com/watch?v=kvQROWAQB1Q,class 11 biology chapter 8 cell: The unit of life 🧬🧬 hand writen by me 🥰🥰😱🥺🥺🥺😊,1,class11biologychapter8cellTheunitoflifehandwritenbyme,19.810391001606856,16.263417163164345,0.059779701428568574,5.37296159943538,1087.1621532355582,0.13915410864191263,11.248352417077152,10.432759420968285,11.692901719303203,1.769791870841784,0.004039014764862596,18.940063000788207,0.5816737205165503,9.580012126233397,8.756741047224175,10.104010579750298
https://youtu.be/nyS6TlwM-jA?si=gGX4dxUkKBcnimjY,The Quantum Mechanic Model: HISTORY OF ATOM | Grade 9 Science Quarter 2 Week 1,0,TheQuantumMechanicModelHISTORYOFATOMGrade9ScienceQuarter2Week1,59.94005994005994,3.121037325184915,0.30972608333333335,1.7723434436741599,6198.706776945293,0.44082356849058374,77.4757317620541,96.1094112977227,93.8872398518792,0.6525335980116481,0.0004921891062114647,39.42197514835811,0.9234008993831458,37.94344804092553,43.47179193750981,43.73134680642491
https://youtu.be/6n4_jtBQSC8?si=Q_RL3z5QUCAEQbUc,Chemical Bonding | Ionic and Covalent | Grade 9 Science Quarter 2 Week 2,0,ChemicalBondingIonicandCovalentGrade9ScienceQuarter2Week2,59.94005994005994,4.187491250211184,0.23361502415458937,2.688432246813551,5423.345893650669,0.406963388250753,77.66817831467938,77.87397464192924,66.93255743059481,0.5019627402198298,0.0003786174278429194,44.39824296247853,0.9221923811755116,43.08657157557367,41.54714880579383,37.27092045108001
https://youtu.be/7CLz86k85Go?si=rP8ngyNsBwwL8CuH,GRADE 12 2022 MATHEMATICS PAST EXAMINATION SOLVING SIMULTANEOUS EQUATIONS,0,GRADE122022MATHEMATICSPASTEXAMINATIONSOLVINGSIMULTANEOUSEQUATIONS,29.94256541161455,0.7657945118059987,0.8705555555555556,0.08647913558075274,1031.556501563364,0.8958294733455665,63.57608400611185,66.06290388889366,51.21706974731168,0.2024010721123165,0.00030561178244194214,47.64939785192063,0.9969780506622105,3.339894013464577,5.967315592849306,4.46710102539999
https://youtu.be/iiexb6JcBT0?si=aDeb5alk23yyWjds,GRADE 12 2022 MATHEMATICS PAST EXAMINATION SIMPLIFYING EXPONENTIAL EXPRESSIONS,0,GRADE122022MATHEMATICSPASTEXAMINATIONSIMPLIFYINGEXPONENTIALEXPRESSIONS,29.926,1.056522506619594,0.6310009133640758,0.10220016586921703,1123.115663163262,0.8912976639561809,89.05213782913413,91.86747016281994,66.65572901753416,0.19970881463959989,0.00030171357759090366,51.09792633233851,0.99618146750391,3.433675767800294,6.289588940392485,4.667011620783064
https://www.youtube.com/watch?v=ndDpjT0_IM0,How Your Brain Works? - The Dr. Binocs Show | Best Learning Videos For Kids | Peekaboo Kidz,0,HowYourBrainWorksTheDrBinocsShowBestLearningVideosForKidsPeekabooKidz,24.0,6.024235429890364,0.16046296296296295,2.983725479763434,2038.1108239377304,0.25775969006850274,44.15905838523754,58.545799276290936,64.07231164830766,0.42554595268320833,0.0008016439417769977,17.729875780882942,0.8471532321618337,31.681094732306352,45.96029353292369,48.113543977906915
https://youtu.be/hLq86kLEqTk?si=gxlVn7PNtilKjrEU,ʕ•ᴥ•ʔ Graph Lines Using a Table of Values,0,GraphLinesUsingaTableofValues,59.94005994005994,0.0,2.642083888888889,2.726163079649765,998.6181599237605,0.1923981895021569,13.198391222576998,9.656603957913983,13.55919805341938,2.0828882925115297,0.0015710684172484156,20.548247142480424,0.8637841392116642,13.573412946180614,10.278034763876514,13.530499261579113
https://youtu.be/rtaDQTlWsU8?si=0xjbu5aP6mXk3gaB,ʕ•ᴥ•ʔ Find the Surface Area of a Rectangular Prism with ease,0,FindtheSurfaceAreaofaRectangularPrismwithease,59.94005994005994,0.0,2.827268888888889,1.1587039046639274,1110.2161071831054,0.22342021498895745,14.850564847412802,11.282594386135669,7.106108337373974,0.7896286089991834,0.0005955963041390747,24.878089416120527,0.9034694016031218,11.895351263818666,9.150770664804202,9.167492085961511
